event_id,random_seed,sim_natural_frequency,sim_amplitude,sim_damping_ratio,sim_impact_strength,sim_noise_level,sim_optical_noise,sim_sampling_rate,sim_duration,vibration_mean,vibration_std,vibration_rms,vibration_variance,vibration_peak,vibration_peak_to_peak,vibration_crest_factor,vibration_kurtosis,vibration_skewness,vibration_zero_crossing_rate,vibration_energy,dominant_frequency,dominant_frequency_amplitude,spectral_energy,spectral_centroid,spectral_bandwidth,spectral_peak_count,optical_displacement_max,optical_displacement_rms,optical_displacement_mean,optical_displacement_std,optical_velocity_max,optical_velocity_rms,optical_acceleration_max,optical_acceleration_rms,optical_dominant_frequency,optical_frequency_amplitude,optical_rotation_max,optical_rotation_rms,vibration_optical_correlation,cross_correlation_max,cross_correlation_lag_seconds,scenario
critical_02894,1959468868,3.213923,5.294806,0.015694,5.685402,0.155208,0.021328,100.000000,10.000000,0.000000,3.575512,3.575512,12.784288,22.402038,33.663405,6.265407,2.465159,0.149342,0.074074,12784.287819,3.200000,5.031902,49.846688,12.339684,13.061345,1.000000,27.888658,8.668730,6.136523,6.122905,543.984905,171.882179,11910.054239,3522.290443,3.200000,12.416945,2.235000,0.688650,-0.970986,-0.970986,0.000000,CRITICAL
critical_02895,560102503,3.971151,4.170624,0.021769,4.484616,0.091071,0.031482,100.000000,10.000000,0.000000,2.538437,2.538437,6.443663,21.387877,32.644947,8.425608,9.386065,0.366538,0.101101,6443.663327,4.000000,2.976570,26.980018,14.617813,13.375158,1.000000,18.003467,3.960852,2.175786,3.309729,423.716305,95.659372,12014.086888,2421.510600,4.000000,4.756855,1.432500,0.315037,-0.945835,-0.945835,0.000000,CRITICAL
critical_02896,1153668767,3.403160,5.678985,0.021176,6.311834,0.118342,0.029239,100.000000,10.000000,-0.000000,4.059900,4.059900,16.482790,27.276565,43.331749,6.718531,5.160396,0.113221,0.072072,16482.790472,3.400000,5.353819,72.308078,13.203584,13.294257,1.000000,35.565925,8.753214,5.263113,6.994168,743.516643,182.780728,17445.662157,3973.602680,3.400000,11.733248,2.855000,0.696029,-0.969035,-0.969035,0.000000,CRITICAL
critical_02897,1417531808,3.665641,3.397635,0.017441,6.853268,0.149990,0.018319,100.000000,10.000000,0.000000,3.268659,3.268659,10.684131,32.238229,44.372297,9.862831,11.040357,0.828363,0.084084,10684.130764,3.700000,3.697504,26.453098,13.570209,13.214515,1.000000,22.657747,5.868584,3.898961,4.386159,499.293045,132.112914,12999.785383,3080.906447,3.700000,6.915658,1.810000,0.466724,-0.934716,-0.934716,0.000000,CRITICAL
critical_02898,1344302335,3.492210,5.249066,0.012594,5.625905,0.098933,0.029162,100.000000,10.000000,-0.000000,4.196634,4.196634,17.611737,23.725878,36.714415,5.653550,1.754677,0.120779,0.077077,17611.736547,3.500000,6.267169,88.621628,12.997153,13.184718,1.000000,26.699589,8.656331,6.157257,6.084428,575.733417,186.133522,13917.063048,4118.414296,3.500000,13.064144,2.160000,0.688846,-0.976872,-0.976872,0.000000,CRITICAL
critical_02899,1710219023,3.788710,4.814990,0.009826,5.804151,0.155653,0.031580,100.000000,10.000000,0.000000,4.721648,4.721648,22.293959,29.518454,45.060780,6.251727,2.510135,0.162077,0.092092,22293.958794,3.800000,6.188579,72.439516,11.239743,12.149572,1.000000,27.217576,8.182163,5.575511,5.988445,638.565667,190.387170,16803.979905,4564.149274,3.800000,10.809728,2.175000,0.650595,-0.975793,-0.975793,0.000000,CRITICAL
critical_02900,433506621,3.208765,3.151313,0.019411,5.606589,0.156712,0.022139,100.000000,10.000000,-0.000000,1.853947,1.853947,3.437120,22.662169,29.367171,12.223740,23.997607,1.700018,0.084084,3437.120415,3.200000,2.344712,16.012262,16.549467,14.027202,1.000000,16.530791,4.204656,2.570965,3.327052,320.123582,83.026809,7092.527779,1720.758886,3.200000,5.810586,1.322500,0.334046,-0.894633,-0.894633,0.000000,CRITICAL
critical_02901,1089753755,3.637007,3.253665,0.009155,6.846872,0.110547,0.029188,100.000000,10.000000,0.000000,4.028892,4.028892,16.231971,32.876439,44.634960,8.160169,4.706865,0.489396,0.073073,16231.970902,3.600000,5.761556,83.492932,15.380438,13.738498,1.000000,22.299376,7.486431,5.415356,5.169194,502.963468,167.834284,12253.997211,3849.280685,3.600000,11.154794,1.802500,0.594930,-0.959038,-0.959038,0.000000,CRITICAL
critical_02902,1719240233,3.338502,3.734373,0.013539,6.478508,0.102036,0.024354,100.000000,10.000000,0.000000,3.191080,3.191080,10.182991,27.008108,37.205602,8.463626,5.943510,0.524354,0.067067,10182.991434,3.300000,4.271099,46.082971,14.649260,13.693504,1.000000,23.048334,7.016477,4.870368,5.050789,479.354141,144.768040,10719.871076,3081.376005,3.300000,9.815377,1.845000,0.558251,-0.950321,-0.950321,0.000000,CRITICAL
critical_02903,1853313390,3.272884,3.344711,0.020042,3.997070,0.132087,0.023299,100.000000,10.000000,0.000000,1.632905,1.632905,2.666380,16.407222,22.030817,10.047870,11.729777,0.895011,0.075075,2666.380365,3.300000,2.279021,15.945918,16.659458,14.086097,1.000000,13.872305,3.690664,2.459828,2.751408,276.291082,74.132085,6184.926072,1541.926726,3.300000,5.381886,1.095000,0.293636,-0.929840,-0.929840,0.000000,CRITICAL
critical_02904,1326691577,3.613285,5.680990,0.019901,6.870915,0.106769,0.024591,100.000000,10.000000,0.000000,4.640022,4.640022,21.529801,29.668848,48.384948,6.394118,4.965622,0.090130,0.079079,21529.800936,3.600000,5.940388,91.380902,12.899937,13.059971,1.000000,36.171251,8.863048,5.401965,7.026549,790.324794,196.752683,20231.252669,4553.842350,3.600000,11.569083,2.870000,0.703900,-0.969677,-0.969677,0.000000,CRITICAL
critical_02905,1399925964,3.509406,4.834881,0.020731,4.670758,0.087293,0.018944,100.000000,10.000000,-0.000000,2.538005,2.538005,6.441467,20.110410,30.295985,7.923709,7.087160,0.319698,0.073073,6441.466965,3.500000,3.225587,29.626431,14.265374,13.519232,1.000000,20.830566,5.073010,3.096611,4.018262,444.098002,109.273110,11164.778805,2457.745584,3.500000,6.636195,1.680000,0.403374,-0.954206,-0.954206,0.000000,CRITICAL
critical_02906,1855719709,3.391901,3.326530,0.010577,7.135725,0.138263,0.026123,100.000000,10.000000,-0.000000,3.655834,3.655834,13.365119,30.889227,41.409334,8.449298,5.435404,0.544627,0.098098,13365.119219,3.400000,5.437164,78.275352,16.018541,13.898233,1.000000,23.175373,7.797046,5.322249,5.698034,488.112114,163.338429,11057.431024,3507.007959,3.400000,12.022772,1.850000,0.619337,-0.952267,-0.952267,0.000000,CRITICAL
critical_02907,1341900900,3.138647,2.902056,0.007040,5.754783,0.092181,0.027529,100.000000,10.000000,-0.000000,2.713715,2.713715,7.364247,23.644751,30.050834,8.713057,5.122400,0.634257,0.069069,7364.246781,3.100000,3.786188,36.201230,16.420756,14.084338,1.000000,16.640481,6.749730,5.010769,4.522283,324.953363,131.358207,6559.500297,2597.109165,3.100000,9.894068,1.325000,0.535751,-0.952323,-0.952323,0.000000,CRITICAL
critical_02908,2037625055,4.004827,4.819437,0.013732,6.638491,0.143772,0.026904,100.000000,10.000000,0.000000,6.073145,6.073145,36.883084,31.078668,51.852286,5.117393,2.395314,0.037120,0.082082,36883.084495,4.000000,8.213590,135.510751,11.683655,12.249445,1.000000,33.087247,9.587569,6.313661,7.215204,794.543853,234.270896,22371.589274,5895.535970,4.000000,13.049572,2.662500,0.761735,-0.978118,-0.978118,0.000000,CRITICAL
critical_02909,274005582,3.696559,3.567718,0.020050,6.264278,0.119620,0.020345,100.000000,10.000000,0.000000,2.899809,2.899809,8.408890,30.512704,42.147296,10.522316,15.177260,1.007407,0.084084,8408.890354,3.700000,3.347013,28.992770,15.280840,13.674785,1.000000,21.301752,5.088795,2.950939,4.145817,480.463325,115.303191,12429.094464,2722.773397,3.700000,6.209453,1.695000,0.404396,-0.930825,-0.930825,0.000000,CRITICAL
critical_02910,747111226,3.498788,3.988694,0.020843,6.467858,0.131118,0.021687,100.000000,10.000000,0.000000,3.052803,3.052803,9.319605,26.219213,38.356886,8.588571,8.507621,0.445822,0.087087,9319.604547,3.500000,4.265441,59.173373,15.528375,13.771995,1.000000,25.006444,6.144390,3.520753,5.035656,534.153001,131.992439,14402.732456,2956.166607,3.500000,8.936448,1.987500,0.489043,-0.941264,-0.941264,0.000000,CRITICAL
critical_02911,240909221,3.768514,4.643814,0.020986,7.199094,0.117910,0.024786,100.000000,10.000000,0.000000,4.417490,4.417490,19.514214,33.066302,51.412015,7.485315,6.468222,0.229929,0.095095,19514.213738,3.800000,5.963881,108.619787,14.537201,13.489364,1.000000,32.681102,7.705948,4.709408,6.099435,734.394685,177.822685,19639.541233,4269.477047,3.800000,10.627908,2.617500,0.612387,-0.960373,-0.960373,0.000000,CRITICAL
critical_02912,194517046,3.864944,5.380187,0.007835,6.578088,0.088560,0.030334,100.000000,10.000000,-0.000000,7.760277,7.760277,60.221902,30.010477,50.902065,3.867191,0.080826,0.023550,0.079079,60221.902342,3.900000,11.012004,238.969447,10.616786,11.827152,1.000000,35.946148,13.183337,10.154691,8.407296,844.533793,312.512224,22740.960279,7573.659517,3.900000,18.663505,2.867500,1.046346,-0.988274,-0.988274,0.000000,CRITICAL
critical_02913,1013485944,3.992987,5.779422,0.009780,5.131848,0.151682,0.025352,100.000000,10.000000,-0.000000,6.015077,6.015077,36.181151,27.221434,44.565758,4.525534,0.768989,0.051315,0.083083,36181.151409,4.000000,9.047608,186.003501,12.208217,12.563915,1.000000,28.064819,9.478041,7.011813,6.377125,679.920745,232.598001,18538.266320,5856.504087,4.000000,14.328315,2.260000,0.753505,-0.986464,-0.986464,0.000000,CRITICAL
critical_02914,485178742,3.318909,2.949766,0.011378,3.806880,0.080730,0.028439,100.000000,10.000000,-0.000000,1.785058,1.785058,3.186432,16.250178,21.299697,9.103446,6.707806,0.709303,0.069069,3186.432021,3.300000,2.446985,10.841403,13.860933,13.591334,1.000000,11.733818,3.943715,3.012088,2.545626,238.277311,81.062538,5263.473849,1705.615179,3.300000,5.661229,0.930000,0.313738,-0.944524,-0.944524,0.000000,CRITICAL
critical_02915,874363485,3.823512,5.755359,0.020191,6.121518,0.125678,0.026889,100.000000,10.000000,-0.000000,5.170296,5.170296,26.731961,23.380853,43.875008,4.522150,3.282646,-0.080207,0.094094,26731.961094,3.800000,7.125404,122.453122,12.235411,12.604232,1.000000,35.500324,8.951363,5.818376,6.802456,822.407546,209.897077,24649.427174,5104.500746,3.800000,12.440318,2.825000,0.711045,-0.977879,-0.977879,0.000000,CRITICAL
critical_02916,940257602,3.964808,3.208431,0.018260,4.424318,0.143134,0.031711,100.000000,10.000000,-0.000000,2.359989,2.359989,5.569549,22.599022,31.497574,9.575901,10.152427,0.750234,0.081081,5569.548756,4.000000,3.075681,28.373706,16.071668,13.658227,1.000000,14.524760,3.661882,2.530456,2.646917,341.561335,88.585106,9576.511643,2221.198465,4.000000,4.957462,1.175000,0.292077,-0.938126,-0.938126,0.000000,CRITICAL
critical_02917,1333423180,3.557062,3.698355,0.013357,6.456957,0.114983,0.020073,100.000000,10.000000,0.000000,3.542089,3.542089,12.546395,30.531902,41.886102,8.619744,6.283836,0.551530,0.074074,12546.394683,3.600000,4.819148,74.553211,15.734988,13.823558,1.000000,22.853511,6.867135,4.767311,4.942701,494.455751,150.490586,11960.666769,3396.171529,3.600000,9.571454,1.817500,0.545064,-0.954199,-0.954199,0.000000,CRITICAL
critical_02918,2030861652,3.606388,4.301838,0.010996,5.464126,0.141575,0.023632,100.000000,10.000000,0.000000,3.745717,3.745717,14.030395,25.143260,35.674091,6.712536,2.045265,0.248480,0.076076,14030.395234,3.600000,5.503904,56.264709,12.822187,13.037857,1.000000,20.881693,7.146023,5.381239,4.701905,458.425820,158.814033,11548.195714,3623.142490,3.600000,10.720978,1.680000,0.567903,-0.969725,-0.969725,0.000000,CRITICAL
critical_02919,1824046364,3.868875,3.683491,0.021624,6.836204,0.102070,0.021532,100.000000,10.000000,0.000000,3.310827,3.310827,10.961577,35.181449,49.172621,10.626181,16.246379,0.990232,0.088088,10961.577158,3.900000,3.458244,30.499427,15.066747,13.550237,1.000000,23.824947,5.288113,3.005696,4.350854,554.905176,124.901208,15301.266944,3088.772805,3.900000,5.807523,1.905000,0.419582,-0.931105,-0.931105,0.000000,CRITICAL
critical_02920,812414156,3.869285,3.135871,0.009260,4.574898,0.154194,0.020066,100.000000,10.000000,-0.000000,2.777772,2.777772,7.716016,22.386739,30.054362,8.059244,4.318904,0.479901,0.086086,7716.015796,3.900000,3.865726,31.854747,13.853784,13.234235,1.000000,12.977764,4.579667,3.292714,3.182984,313.249420,108.317308,8374.246149,2634.195180,3.900000,6.516492,1.037500,0.364384,-0.953591,-0.953591,0.000000,CRITICAL
critical_02921,699188142,3.197010,5.284877,0.008178,4.415202,0.091214,0.030072,100.000000,10.000000,0.000000,3.660886,3.660886,13.402088,17.795741,26.224531,4.861047,-0.040197,0.102782,0.064064,13402.088344,3.200000,5.553589,52.536824,10.626663,12.346007,1.000000,21.531162,9.023462,7.269486,5.345788,422.707391,178.552439,9056.537248,3611.179509,3.200000,13.743007,1.742500,0.715946,-0.982999,-0.982999,0.000000,CRITICAL
critical_02922,1655222871,4.008490,4.093054,0.016199,5.380558,0.122005,0.026603,100.000000,10.000000,-0.000000,3.701894,3.701894,13.704021,27.203082,40.136865,7.348422,4.705833,0.295324,0.090090,13704.021278,4.000000,4.961968,54.555561,13.700852,13.111185,1.000000,21.023527,5.739658,3.809036,4.293590,502.531451,140.103766,14136.137482,3545.808590,4.000000,7.875821,1.670000,0.456184,-0.961065,-0.961065,0.000000,CRITICAL
critical_02923,265541256,3.451681,4.711863,0.018971,4.766212,0.122206,0.020701,100.000000,10.000000,0.000000,2.616948,2.616948,6.848419,20.303722,30.277548,7.758549,5.836856,0.297657,0.092092,6848.418593,3.500000,2.808706,17.930322,12.547894,12.944594,1.000000,21.111813,5.448246,3.481971,4.190377,437.865518,115.268076,10759.598756,2540.089040,3.500000,5.920545,1.687500,0.432987,-0.955640,-0.955640,0.000000,CRITICAL
critical_02924,1160664857,4.007127,3.911466,0.018921,5.985331,0.144099,0.026820,100.000000,10.000000,-0.000000,3.577564,3.577564,12.798963,31.941075,45.843684,8.928163,8.923008,0.547283,0.083083,12798.963453,4.000000,4.846248,70.004562,15.515248,13.596785,1.000000,22.272913,5.452069,3.436354,4.232792,530.372199,132.813909,15374.865279,3375.205556,4.000000,7.670297,1.797500,0.433677,-0.949515,-0.949515,0.000000,CRITICAL
critical_02925,908420880,3.248037,3.900714,0.007364,4.256321,0.116525,0.018176,100.000000,10.000000,-0.000000,2.666638,2.666638,7.110958,17.938845,25.021733,6.727140,2.064607,0.267793,0.077077,7110.957647,3.300000,3.755819,37.897958,14.690183,13.763251,1.000000,17.620915,6.299241,4.611835,4.290853,353.181036,126.542138,7284.715995,2603.194995,3.200000,9.021696,1.425000,0.500571,-0.969549,-0.969549,0.000000,CRITICAL
critical_02926,392578844,4.007999,4.730298,0.013364,4.579745,0.085303,0.029103,100.000000,10.000000,-0.000000,3.558743,3.558743,12.664654,20.806277,33.990450,5.846524,3.199845,0.077133,0.092092,12664.654398,4.000000,5.122845,76.866967,13.950630,13.156676,1.000000,21.220934,5.566076,3.649029,4.203070,499.173179,136.385840,15281.446293,3464.734051,4.000000,8.130884,1.687500,0.442276,-0.970146,-0.970146,0.000000,CRITICAL
critical_02927,1323813745,3.398802,5.415732,0.016725,5.132080,0.087820,0.019823,100.000000,10.000000,-0.000000,3.561535,3.561535,12.684530,21.692204,34.367173,6.090690,3.314383,0.103688,0.074074,12684.530230,3.400000,5.288561,69.468088,13.357510,13.335809,1.000000,27.652452,7.715155,4.993023,5.881610,583.694248,161.886417,13423.294855,3503.332566,3.400000,11.652176,2.225000,0.613150,-0.974227,-0.974227,0.000000,CRITICAL
critical_02928,688771275,3.615102,3.134161,0.008840,3.821262,0.083502,0.029261,100.000000,10.000000,-0.000000,2.422001,2.422001,5.866089,17.464458,24.172464,7.210756,2.751961,0.325708,0.076076,5866.088740,3.600000,3.751411,31.561856,15.323819,13.754325,1.000000,12.695920,4.618874,3.388265,3.139054,288.010569,102.694027,7045.512852,2330.865445,3.600000,7.362239,1.027500,0.367403,-0.964717,-0.964717,0.000000,CRITICAL
critical_02929,398570254,3.716854,3.554220,0.017073,5.816764,0.133276,0.019296,100.000000,10.000000,-0.000000,3.183116,3.183116,10.132229,26.912780,38.322919,8.454853,6.726806,0.468528,0.078078,10132.228677,3.700000,4.072155,33.226011,14.062067,13.377567,1.000000,20.739917,5.651241,3.766324,4.213233,466.926361,128.886463,12479.590493,3030.633393,3.700000,7.531814,1.662500,0.449501,-0.950932,-0.950932,0.000000,CRITICAL
critical_02930,1402718891,3.404347,5.342170,0.007544,6.481635,0.106603,0.025824,100.000000,10.000000,-0.000000,5.786103,5.786103,33.478994,28.723432,43.402082,4.964210,0.437229,0.091485,0.070070,33478.993658,3.400000,8.812419,176.609027,13.032917,13.200695,1.000000,32.451351,12.538845,9.231403,8.485507,681.728006,264.151753,15406.282968,5694.436756,3.400000,19.285429,2.577500,0.996598,-0.984267,-0.984267,0.000000,CRITICAL
critical_02931,374087663,3.776309,4.735665,0.014725,3.979337,0.122704,0.031171,100.000000,10.000000,-0.000000,2.538150,2.538150,6.442204,18.193480,27.869299,7.168009,4.786551,0.245250,0.092092,6442.204054,3.800000,3.545550,33.299484,14.037221,13.297374,1.000000,17.000623,4.387432,2.863179,3.324419,392.305200,101.696219,10415.841557,2457.075569,3.800000,6.246546,1.357500,0.347771,-0.959882,-0.959882,0.000000,CRITICAL
critical_02932,1444941661,3.721485,4.725001,0.020315,4.101194,0.088522,0.018174,100.000000,10.000000,-0.000000,2.586993,2.586993,6.692534,18.086710,28.312460,6.991402,5.257230,0.156127,0.091091,6692.533571,3.700000,3.424330,30.183713,13.932032,13.330350,1.000000,18.671935,4.644943,2.992278,3.552714,419.115176,105.864467,11153.089204,2506.817151,3.700000,6.310197,1.497500,0.369224,-0.961636,-0.961636,0.000000,CRITICAL
critical_02933,348094029,3.092518,2.953044,0.017658,7.044075,0.151817,0.021170,100.000000,10.000000,-0.000000,2.351315,2.351315,5.528681,28.532738,36.069563,12.134801,22.561900,1.724890,0.088088,5528.681118,3.100000,3.284938,29.579595,17.123482,14.114679,1.000000,20.389619,5.756568,3.752572,4.365350,375.536481,109.945702,7900.094665,2177.634305,3.100000,8.712225,1.625000,0.457504,-0.905917,-0.905917,0.000000,CRITICAL
critical_02934,933639446,3.577553,5.539458,0.017703,4.573771,0.150593,0.029585,100.000000,10.000000,-0.000000,3.204175,3.204175,10.266735,19.483410,31.968001,6.080633,3.681561,0.058692,0.084084,10266.734652,3.600000,4.469785,48.011789,13.133590,13.198777,1.000000,24.600610,6.254320,4.059061,4.758207,537.474785,137.513634,13357.175923,3137.534365,3.600000,8.813178,1.965000,0.497017,-0.971639,-0.971639,0.000000,CRITICAL
critical_02935,1735151648,3.917556,5.585422,0.016476,6.198344,0.151325,0.029319,100.000000,10.000000,0.000000,5.417036,5.417036,29.344283,31.872826,52.698601,5.883812,4.086350,0.059451,0.088088,29344.282771,3.900000,7.648999,157.940150,13.309666,13.060037,1.000000,35.083963,8.850841,5.588358,6.863500,823.599233,211.767164,22699.173549,5251.384021,3.900000,12.675685,2.832500,0.702423,-0.977315,-0.977315,0.000000,CRITICAL
critical_02936,491012692,3.836348,3.153531,0.019759,6.825071,0.135465,0.022627,100.000000,10.000000,-0.000000,3.209123,3.209123,10.298469,33.747691,45.922271,10.516173,14.249212,1.044128,0.093093,10298.468780,3.800000,4.135629,50.955152,16.247118,13.766149,1.000000,21.014455,5.250007,3.296931,4.085685,481.594471,122.950785,13155.388269,2991.905042,3.800000,7.247403,1.672500,0.417649,-0.926698,-0.926698,0.000000,CRITICAL
critical_02937,1648468240,3.787354,4.073184,0.013097,5.433800,0.096495,0.030080,100.000000,10.000000,0.000000,3.472461,3.472461,12.057984,25.550934,37.137395,7.358163,4.257709,0.299707,0.078078,12057.984170,3.800000,4.790646,48.624649,13.562014,13.202655,1.000000,20.473241,6.001176,4.108878,4.373926,470.934888,139.592397,12513.845855,3350.710206,3.800000,8.444352,1.650000,0.477661,-0.962667,-0.962667,0.000000,CRITICAL
critical_02938,1550283003,3.933671,5.730913,0.020413,4.694370,0.096054,0.025651,100.000000,10.000000,0.000000,4.327171,4.327171,18.724413,22.968528,40.063785,5.307977,3.738940,-0.003177,0.083083,18724.412658,3.900000,6.029579,97.558556,12.766622,12.845709,1.000000,27.904245,7.060253,4.386827,5.531990,651.704818,169.825221,18352.001053,4224.087454,3.900000,10.008524,2.217500,0.560550,-0.979997,-0.979997,0.000000,CRITICAL
critical_02939,1938441316,3.345124,5.661385,0.014253,5.535972,0.082010,0.022957,100.000000,10.000000,-0.000000,4.092376,4.092376,16.747539,25.171278,38.674410,6.150774,2.769774,0.114983,0.067067,16747.539273,3.300000,5.673458,81.190846,12.837680,13.245769,1.000000,30.539230,9.152616,6.116481,6.808746,633.248225,189.128163,14304.982001,4028.042148,3.300000,12.981428,2.445000,0.727688,-0.977947,-0.977947,0.000000,CRITICAL
